disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4012,457,3145110.51,3079543.32,65567.19,21739243.52,13858567.53,7297543.86,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,6470493,5cd3249718100b24d5e2c4bb8e120d0eb239b71a,2023-10-30T05:22:57.890Z,bb0fcdda-7352-44b6-bf19-215d4cdbc5e2
5008,,,,,1690213.97,11322.89,,2023-10-30T00:00:00.000Z,,0,2950ed8c5f2406479e8377dff0076a9063c5282b,2023-10-30T04:22:46.792Z,a6175771-fa8c-4f62-ad2e-a8c725be0d4b
4013,469,4310797.51,4180886.62,129910.89,62808331.04,39653114.37,22791728.5,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,14976650.61,72955d63eedb4955a915d8df5ca14682d002c288,2023-10-30T05:22:57.890Z,542eaaaa-b6f5-4312-a243-a42d243ffaf1
5009,,,,,5281075.21,,,2023-10-30T00:00:00.000Z,,0,8e96f103478dabe820d417b831d70bfb9f682926,2023-10-30T04:22:46.792Z,03bc5da3-d816-49ac-8b74-85dbdadef42d
4017,27590,33464676.55,15360258.73,18104417.82,57184014.98,12579155.93,43020679.35,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,9668782,fa53f5311a9f0d6885ce54c0aef8ddd2f5d13302,2023-10-30T05:22:57.890Z,fb230e45-f973-473f-80ca-b0b62c8c36f6
4019,10270,37238654.89,31056287.45,6182367.44,87544413.27,50103752.51,36024124.7,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,14541597.19,ddba8285776e33357ea9bb5bb10e9d5c0e52c958,2023-10-30T05:22:57.890Z,648fd21b-9a2c-47db-ac69-3dab808051c8
5010,,,,,6664.22,6664.22,,2023-10-30T00:00:00.000Z,,0,ee1ab0a9adc5328ee4e25e88824402b464403fcc,2023-10-30T04:22:46.792Z,144ae93c-658d-4b32-a13a-0870813833aa
5277,,,,,,,,,,0,8f27cff892f7bd9675c762014ab3dc5584bb065f,2023-03-18T13:22:12.883Z,123203b7-c07c-4c0b-a4ca-feb3e27c62fc
5011,,,,,1803712.29,16745.89,,2023-10-30T00:00:00.000Z,,0,d399b8520d40ba67be6296fffc27be316a1553a9,2023-10-30T04:22:46.792Z,a912ca82-451b-4858-8db4-8253d3cacedc
5279,,,,,,,,,,0,007dc6986869901f30ccbbfc4515fb3f55ac360a,2023-03-18T13:22:12.883Z,6d19d9a7-5496-41cb-9d3d-1619e2e55dca
5280,,,,,,,,,,0,0f438980ec319ecf31acb9624a1982f911bca36a,2023-03-18T13:22:12.883Z,45375b55-4a5f-493e-bd98-64f187045100
5012,,,,,528668.37,70321.42,,2023-10-30T00:00:00.000Z,,0,cea8d4ee993a91d13614868cffa1e1b0f79ff0fc,2023-10-30T04:22:46.792Z,27470449-cece-4750-b9bb-e8b7e1716a02
5013,,,,,775643.48,12392.55,,2023-10-30T00:00:00.000Z,,0,bbf07961032ba1da14212240b62a6f8c7d4540b2,2023-10-30T04:22:46.792Z,c5c01e8c-cc50-4e90-a281-2c2ae886b8f1
4020,22892,102809877.74,95805556.1,7004321.64,562591584.15,167364427.73,386487400.54,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,64309784.84,c2ee65a75dcd6bce4d76d138285ebc99e0e2209f,2023-10-30T05:22:57.890Z,b3be9cf7-dc51-4270-b5d7-6cdf0eb45b6b
5014,,,,,1820322.36,,,2023-10-30T00:00:00.000Z,,0,3522e0c26c7387a82613320df1415d34b69015d4,2023-10-30T04:22:46.792Z,b3151747-c698-49cb-a5fa-7fa111d679b2
4021,49267,176786317.62,162548238.97,14238078.65,122512143.97,61673820.17,56978783.8,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,34929457.75,40e7a1121785192429ccdce2a83289db48a2b3f3,2023-10-30T05:22:57.890Z,1ef36c53-3300-4da5-aa92-c3fbb33d5ba2
5015,,,,,219570.61,31829.63,,2023-10-30T00:00:00.000Z,,0,da17554005cd6913e08ef0ebfc2c98955b890174,2023-10-30T04:22:46.792Z,cb189bf4-8735-44b3-98c0-9a0a0b26a037
5016,,,,,3135.26,3135.26,,2023-10-30T00:00:00.000Z,,0,1f83803b67023386d42007e75b5b1da89db75cd5,2023-10-30T04:22:46.792Z,ec8ec912-e9e6-4501-917a-bddce8dcacbd
5017,,,,,684418.07,13849.74,,2023-10-30T00:00:00.000Z,,0,d20a697bba4f7d1cfbb666a3fdb12e66c445c876,2023-10-30T04:22:46.792Z,9caf9a3b-7ae7-4b09-9358-fec598b77665
4022,3640,23207247.52,21623111.95,1584135.57,216779434.4,34683727.73,175197818.53,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,31016329.69,27ee4e04a68cd8d0368b9e75cf1f03ed5f39700c,2023-10-30T05:22:57.890Z,1c78d31d-a9d2-47fe-baea-a0be072a02b2
4023,2878,9496114.46,8829702.19,666412.27,43234155.78,24539129.57,17045702.21,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,7392909.62,a2ba6e8727871b1403424012e50d865be4baee26,2023-10-30T05:22:57.890Z,0a81e594-24d8-4f50-8dea-6b2ced1b486a
4025,18273,41528546.57,37917812.34,3610734.23,25638857.47,5492078.13,19424384.82,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,9303493,dd24d8456d193c16e7b63c3c2571b2e4819242cb,2023-10-30T05:22:57.890Z,4d789448-7745-40fa-b1f5-bb31f1c4c75c
5018,,,,,285252.85,35501.83,,2023-10-30T00:00:00.000Z,,0,7a92860ff177f277026eca02f76d422006cdc53e,2023-10-30T04:22:46.792Z,f20035c9-d3f0-4a17-9c8d-a480bca2fe59
5019,,,,,1158109.53,9390.03,,2023-10-30T00:00:00.000Z,,0,9e0544a360a706c5d0609da35409a807dc17863d,2023-10-30T04:22:46.792Z,f6f9e186-167d-4384-8864-380f96146f02
5020,,,,,3030510.33,24222.71,,2023-10-30T00:00:00.000Z,,0,505180685457862d00b640ffebf91b252d81fcd8,2023-10-30T04:22:46.792Z,b754de27-fd03-4881-85aa-aece2bf79bdd
5021,,,,,2950234.62,53248.22,,2023-10-30T00:00:00.000Z,,0,4d7722b86023b6ca924f63f99c0d16e6a4d846c1,2023-10-30T04:22:46.792Z,f75b9d78-cd16-472a-9cab-b837ab7a17f1
5022,,,,,637374.01,,,2023-10-30T00:00:00.000Z,,0,4eea5c27dd1a5113cd26da1abf08768eccb1d2f9,2023-10-30T04:22:46.792Z,5d6288dc-ea1b-4776-832f-ca06dc382dee
5304,,,,,,,,,,1538236.88,27b29abe5d0857da1c2afb5dce131e1f62b009f2,2023-03-18T13:22:12.883Z,2822f604-2416-4f16-814c-c2ed4e80a6d9
5305,,,,,,,,,,0,bea5aa618220c5c1358890a0681e86e4bf6e1439,2023-03-18T13:22:12.883Z,5eb5b24c-9631-4f47-a585-d07182b8f041
5306,,,,,,,,,,0,c55ad87b5cd990c7ec7746c6b89ca8ce2bdd98d3,2023-03-18T13:22:12.883Z,3425d901-2d1b-4650-a0d7-d24f56a4f3a6
4026,226,1262644.95,1137683.84,124961.11,18139720.96,1725548.52,15992001.44,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1798709,ad88e083b0b1fb5bf7b7add31c75487d28dbafca,2023-10-30T05:22:57.890Z,5dc96216-fa6b-4368-86ec-f4b04aa383f9
4028,695,5559369.2,5303982.24,255386.96,30463593.38,7974821.48,22317028.9,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,4495094,05d4578a793ed56934bb7bed5f2f8af27badb17a,2023-10-30T05:22:57.890Z,024392d2-7f3f-469f-bf36-51b86ccf33fd
5023,,,,,2220729.36,9611.5,,2023-10-30T00:00:00.000Z,,0,8432bf12876fab318120816dab197648e336043d,2023-10-30T04:22:46.792Z,c95d255a-1a5f-4bba-8715-e23fc6204baf
5024,,,,,8331302.41,271414.35,,2023-10-30T00:00:00.000Z,,0,d74e4bf966f73d22644a94544738b6ef048fdbc9,2023-10-30T04:22:46.792Z,03fcd5db-5d6a-42be-8718-54dfb4f20a57
5025,,,,,2021869.93,639663.63,,2023-10-30T00:00:00.000Z,,0,5b23c889fe9977b6e035eb76b5f7a46d61b6857a,2023-10-30T04:22:46.792Z,93d5ce4c-93f5-4a5e-a91b-bb1c5a68d3c5
5026,,,,,2515374.98,14137.59,,2023-10-30T00:00:00.000Z,,0,caab5922de56f650007bf1e490c770cf6c0e6c5f,2023-10-30T04:22:46.792Z,7da8a134-2130-4fc1-b61c-77857e7820e2
4029,1012,14263187,11522577.32,2740609.68,46820167.2,38788798.48,5645747,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,11865026.97,3cf1959e505ac79d15f558b722aa53733967afdc,2023-10-30T05:22:57.890Z,c6221988-d4aa-488c-aae1-040847d8575a
4030,25401,103504091.89,93779140.15,9724951.74,148024629.35,23010375.05,122573815.22,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,32923328.7,682b28423c6cd28290c2c340b21b3eb4f232fb34,2023-10-30T05:22:57.890Z,e1c505c1-b32e-4f6d-89bd-05807fc183dc
5027,,,,,6120974.5,6593.27,,2023-10-30T00:00:00.000Z,,0,a658d118e3490a5819a1925f9817b75bd8ecde06,2023-10-30T04:22:46.792Z,8a47d8cb-4477-4361-892e-78f7a2d066c3
5028,,,,,1249472.02,,,2023-10-30T00:00:00.000Z,,0,7f4d3cb9e64415951d0f49d70a48b2873fc062e9,2023-10-30T04:22:46.792Z,68684b3d-e648-45cb-b81c-7262ed9b2e03
4031,10230,55138473.82,49047945.56,6090528.26,320997801.63,39779612.94,276323764.39,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,26418205.34,ca3b981ee828ae0d47cd4b3a30e4f696dc1281cd,2023-10-30T05:22:57.890Z,92fc413d-aa4b-4dca-a37f-895705e1e695
5029,,,,,1302251.57,71301.68,,2023-10-30T00:00:00.000Z,,0,9c431b384d5faa76b853c93d2734b4578f67ddfc,2023-10-30T04:22:46.792Z,52ecdde1-2fd2-4e76-96cc-7948e83ae3d6
5319,,,,,,,,,,0,e010e087d6e36db3ede6e556108b2141d8045ab6,2023-03-18T13:22:12.883Z,825d2888-282e-402d-bf2c-73cf27512f1d
5030,,,,,3725524.98,,,2023-10-30T00:00:00.000Z,,0,f0ebd4bd96da8c3165e77edf0a2accc5f1f6f13e,2023-10-30T04:22:46.792Z,c8e95127-388d-4204-8a8d-03668e706a40
4040,1718,1335491.28,511993.98,823497.3,,,,,2023-10-30T00:00:00.000Z,86362,53b6c9496a8e2cedb554d6cbe043ddf523659220,2023-10-30T05:22:57.890Z,adee8657-b77e-477d-b5bc-dfe4526edaf8
5322,,,,,,,,,,0,bc261eeeb422b76a4e90365604a0b303da286271,2023-03-18T13:22:12.883Z,c82445e0-e159-4575-a3c4-d073a5136b29
5031,,,,,7881912.63,57390.73,,2023-10-30T00:00:00.000Z,,0,0f65ce97be0cb5a2231f6c8ad142cec13d233df2,2023-10-30T04:22:46.792Z,f26e98a2-299f-4c3f-86f4-b49ef8ea4fff
5032,,,,,5126349.47,340493.66,,2023-10-30T00:00:00.000Z,,0,65768327128bf07faeea0a121abcf76e826f69cb,2023-10-30T04:22:46.792Z,0b6e076d-762f-4543-9cff-db06ac1484b9
5033,,,,,371970.78,72742.64,,2023-10-30T00:00:00.000Z,,0,59ab9bcb360f6d3e74f872636843c539fe9c38b6,2023-10-30T04:22:46.792Z,e4cdb296-04c4-42f2-8367-7144900f9bfb
5326,,,,,,,,,,0,d29b17b285e688051d90ec216afad823d5112194,2023-03-18T13:22:12.883Z,86421e12-e2d5-4c0e-a646-cec6c36c872a
4042,6416,16621823.6,16561667.23,60156.37,43550470.92,6275158.24,36377833.1,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,6056785.3,7767721df0dc67a70bb8a2682a6ca25d5bdaaed0,2023-10-30T05:22:57.890Z,6b26d592-7aba-425c-9e98-cff8d2f37920
5328,,,,,,,,,,0,21308eef3a40b2140361653b8532b88789226e56,2023-03-18T13:22:12.883Z,6aec6222-8694-44ec-8ef4-129616d74c62
5329,,,,,,,,,,0,8503d980d5290eaedae1e88d9dea918dadba43c5,2023-03-18T13:22:12.883Z,398f800b-c29b-41ef-a061-24cdf10339f8
4052,266,942962.56,772152.24,170810.32,,,,,2023-10-30T00:00:00.000Z,146221,f66472d3875bc66ba5b069c264a373509be6063d,2023-10-30T05:22:57.890Z,e7bf320b-303e-42bc-97c7-e47588c07e09
5331,,,,,,,,,,0,e13d893499ce98463c49b1d8275b0e5649cfe023,2023-03-18T13:22:12.883Z,36ad2039-7d8b-4e15-9c01-d1a6c89ce5cd
5332,,,,,,,,,,0,567886465728a9efb7d5833ee467eaea4e0e9f08,2023-03-18T13:22:12.883Z,1f54821e-a2dd-40f4-bf57-16600865fa81
5333,,,,,,,,,,0,758a7d181387c2b8e7eb8404766a0588fa8c6702,2023-03-18T13:22:12.883Z,ab805cc4-272a-40b9-9e3a-c209ff71d0d1
4057,1736,10409047.22,8338020.41,2071026.81,14924163.49,8524322.9,6022595.23,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,3068640.41,b7547be4751174a899ca8935dbc21b4cde27b575,2023-10-30T05:22:57.890Z,a829b855-bd7c-4a6d-b88c-b4ab2a664574
4058,284,1727998.34,1351977.81,376020.53,4896874.71,2736682.82,2000834.89,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,533707.11,1728de9e385b9604a9239dac549ac93c5e6d2ed0,2023-10-30T05:22:57.890Z,6fe99c03-4d06-4c45-8470-f13ad4dc392d
5336,,,,,,,,,,0,667a6f3479e7a93cfb9f1e46bfc31862153d6452,2023-03-18T13:22:12.883Z,63b5b638-6ede-4415-84df-9066cde18a62
4059,663,2455408.1,2267219.55,188188.55,6904030.53,1196316.38,5662210.15,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,915156,56f7037e8f1a9ce9457e486a0ba734c9529c72c5,2023-10-30T05:22:57.890Z,e57c926e-dbc4-4929-ae41-150e0988aa7e
5338,,,,,,,,,,0,fbdc7293541743356b5bf4ce9c2df570975edc95,2023-03-18T13:22:12.883Z,c2e5aba0-4fd8-4967-b0e4-57a270d36e0c
5339,,,,,,,,,,0,6904658d02725e0925555df3fbad04255a3cf99b,2023-03-18T13:22:12.883Z,01dad6ac-cc89-45c6-b8a4-90006f9785fb
5340,,,,,,,,,,0,d6b6210d76d573483f27bf8f353e0b8d1dba69a3,2023-03-18T13:22:12.883Z,d3cde73a-dbd1-4d92-972a-c696243b5848
4060,187,1042290.55,810073.94,232216.61,,,,,2023-10-30T00:00:00.000Z,0,a64128a5fe5799d920b634e08dd837d8c8e71aa6,2023-10-30T05:22:57.890Z,d438f8d0-74e3-44e2-a884-751f0455719f
4061,505,2522604.92,2267734.49,254870.43,3974478.97,1522105.19,2420589.78,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,569670,7066b5e26a4ce2268264b6996d8a489b1e4eb3cf,2023-10-30T05:22:57.890Z,a6e0f0c2-a492-4cbe-a4bf-01e0edca55e8
5343,,,,,,,,,,0,29ac9ee52cd8ad826a9a2c65f9602afec4e90231,2023-03-18T13:22:12.883Z,8dd66041-6d9b-432f-ad71-a61b9c528ec4
5344,,,,,,,,,,0,585cd3e6cbb43f6e6115fd1f9132ca00ddda89e7,2023-03-18T13:22:12.883Z,02872fbf-6fa7-402e-afb1-bf1c0f08b158
5345,,,,,,,,,,0,4258d9fa42c89544cbca670b32dc222a27e0eb32,2023-03-18T13:22:12.883Z,9e7ebe58-34bb-4625-a9a3-e023a2b69bf9
5346,,,,,,,,,,0,62042ac57c4a54933ca4dc5e506aaf2623fabbe5,2023-03-18T13:22:12.883Z,bd5c6c2d-fd59-4d53-97d2-6f521172fcf4
5034,,,,,2493847.84,57954.89,,2023-10-30T00:00:00.000Z,,0,451f3478051863bed6c6400fac8674b32f4238c5,2023-10-30T04:22:46.792Z,654bd03b-b07b-4dc5-ab71-1503c65923ec
5348,,,,,,,,,,0,ae7664932d2e2afff7a95e5ff82e9ffdfc13efc4,2023-03-18T13:22:12.883Z,d194dafb-d056-477b-ac88-3ebbc22481e9
5349,,,,,,,,,,0,def4292682bcaff385b5ae611e8f64af5cdc996b,2023-03-18T13:22:12.883Z,ebb77e8a-fdea-47ad-9314-a091a540abee
5350,,,,,,,,,,0,7ba14bb99280d1964aae34f68704b8694398a346,2023-03-18T13:22:12.883Z,b31e15e6-c1fb-4f09-9000-ef27114fce84
5035,,,,,10455.91,10455.91,,2023-10-30T00:00:00.000Z,,0,8e826849b294fff018a3e5901612c548b924c869,2023-10-30T04:22:46.792Z,18c42784-1c71-4e34-918e-499981dfec7d
5352,,,,,,,,,,0,e0c2ab0b8cb04a9e8b844ce4b56d9352b3c3009e,2023-03-18T13:22:12.883Z,6ee4ed03-5956-4c21-b8f1-2ac63b7effd5
5355,,,,,,,,,,0,71345caa29fb03011a5b69f4ffd7628f9971be77,2023-03-18T13:22:12.883Z,42399302-409e-4d79-aacf-0e8b5e744ac5
5356,,,,,,,,,,0,0f5f0cae9f95485c7c57edee038c97715418328b,2023-03-18T13:22:12.883Z,121c769e-9050-4a56-896c-0a82a393fcfa
5357,,,,,,,,,,0,39daa311b1a03e37a61f65a5b8a7610e66da168f,2023-03-18T13:22:12.883Z,3324000f-8842-4183-88a8-ed5aeda2a240
5036,,,,,563414.74,6665.84,,2023-10-30T00:00:00.000Z,,0,5d7bcc6010ca9d756f0ce4e44d0e57b85b1798c6,2023-10-30T04:22:46.792Z,8b0c761d-747f-4680-a622-e1759cd1d228
5361,,,,,,,,,,0,82460c44466cf092abd40835af011ae1b70371bd,2023-03-18T13:22:12.883Z,e1d8a4b4-4ff7-47c7-b69a-bf18710c17c3
5362,,,,,,,,,,0,eb54d24d259dee23b88a08dab454c91302c4c71b,2023-03-18T13:22:12.883Z,c610e9c9-8e71-49d8-90c9-e424ac128103
5363,,,,,,,,,,0,29984c061dd8e065d1291b4ff675cfd34a0cf3e8,2023-03-18T13:22:12.883Z,1f64fd14-5afe-4699-814f-b33eb43c68ea
5037,,,,,30712289.96,65129.22,,2023-10-30T00:00:00.000Z,,0,6630f5e9b2a821802cc070809fc1c89226bb2641,2023-10-30T04:22:46.792Z,2004fd43-e7ec-4f60-8875-733ef4453601
5366,,,,,,,,,,0,8158695a98ac4220162176724b1ab81a380ff708,2023-03-18T13:22:12.883Z,5cb0da50-5ce6-416c-966a-b6343615cab1
5368,,,,,,,,,,0,2d7c3c5fc4f6edc59d702830cb061cd398055fb9,2023-03-18T13:22:12.883Z,ea90ca2e-6b3d-4d2f-8dbd-0c50ec07b842
4068,6757,27791929.44,24637879.91,3154049.53,48181516.73,8709973.92,34738883.01,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,13695681.4,4dbdc3b67ad3ade4613ee4f0eafcae8d4278607d,2023-10-30T05:22:57.890Z,71ecf80e-0bd4-4e7e-83ef-bfa3e0f9066a
3593,,,,,,,,,,,27b65b4eb47d2448921ddd872a39847247f4f01b,2023-05-23T23:02:33.715Z,4b6f00b4-772f-4660-bc54-788ddd9b751a
5371,,,,,,,,,,0,4e5d3956970f33abbbd7189d7817652e990450af,2023-03-18T13:22:12.883Z,660d07ad-0e0a-492f-a192-b02d78d2aa6e
5372,,,,,,,,,,0,aee9c272e85e478ba89e4bd8ea13790989dc2b4c,2023-03-18T13:22:12.883Z,fce177c4-fa17-4821-bf1c-dbef97a3412c
5373,,,,,,,,,,0,e38b38b74e3b99aa0c5dcce0d8e25db4da6f58a3,2023-03-18T13:22:12.883Z,c688e20a-cf20-4fb1-8a34-de295296cb2d
5374,,,,,,,,,,0,7e98156d83b3150c5f0866166847ffd5a0e3ab24,2023-03-18T13:22:12.883Z,6e070c13-c6fb-4464-a095-1ff186e3901b
5375,,,,,,,,,,0,00b7d8a521dcb241ade8107f8d62bbc51f60ebcd,2023-03-18T13:22:12.883Z,0f3ae05e-2a7f-4efb-880d-fc33c5a0b899
5376,,,,,,,,,,0,9ac4da784ddbd25b1b3d50f8bdad32c55e980705,2023-03-18T13:22:12.883Z,ff3adbf8-cd95-4ae9-a144-86db022c2108
5377,,,,,,,,,,0,3cae9a505296221d146037287cc791d89e9e921e,2023-03-18T13:22:12.883Z,3e4d3def-5793-492b-81f2-944048dbb615
5378,,,,,,,,,,965850.65,9ebd74d4640243ec7303c64733ac52d8e2ebe902,2023-03-18T13:22:12.883Z,802ed6b3-600c-4cf5-82a1-bc69a7c7c40e
4071,1191,2784278.58,2497021.85,287256.73,11718720.76,10555032.44,1123798.87,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1736368,32016d2a5ce3e5836beea68b9f149c0da3e0c7cd,2023-10-30T05:22:57.890Z,3a259358-1336-4523-b568-f73464ba3ff5
3594,,,,,,,,,,,991d1d037c283ad497e5d8cdcc317071c2ba297a,2023-05-23T23:02:33.715Z,26ac2b60-4844-465d-818e-7218183ad7fb
4078,387,7115053.78,6471155.03,643898.75,,,,,2023-10-30T00:00:00.000Z,601235.07,6d8ffd9441a5cbab9c9dba71b71a5280a6b18b5a,2023-10-30T05:22:57.890Z,ddf25953-54ef-4985-a370-47ddc7afe00d
5382,,,,,,,,,,0,257041a54baabf3e02011910e76d87aba2e2c163,2023-03-18T13:22:12.883Z,bdc8e52a-7cae-4bf1-bddc-4db652402e78
5038,,,,,6824731.93,53280.54,,2023-10-30T00:00:00.000Z,,0,a99bc1e54f0e1f00c1a20aa461ef490b2b4c37ea,2023-10-30T04:22:46.792Z,379cdad2-3fca-41c4-8d94-881b22a515aa
4080,45297,141493695.57,118543111.68,22950583.89,311363180.85,219432240.99,81888764.86,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,56115192.54,a87cdbd16575fcfe7524e0d4904139a2b31dd82a,2023-10-30T05:22:57.890Z,312beaf8-3ece-45d2-b2cb-526b5291a64d
4081,6663,18066465.05,15342803.23,2723661.82,37399646.71,18269641.15,18039199.03,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,6780294,d7cfe64ee861266bb3b0c9132bdc17094f852e29,2023-10-30T05:22:57.890Z,3dd2770d-418b-4346-8825-8a29002a1062
5386,,,,,,,,,,0,44149e90c2b0abaf52fec6ce5c097610077b9f5b,2023-03-18T13:22:12.883Z,0a492c28-cd13-4aa7-aab0-72b4fd7bce48
5387,,,,,,,,,,0,4564a26e8fb42fc2572ef0bcf5849ec51d4a0339,2023-03-18T13:22:12.883Z,2ccee5f7-4859-40d2-ab55-add34eaab785
5039,,,,,3790767.48,,,2023-10-30T00:00:00.000Z,,0,aee68ee75a1714a26a0851c964be9395efd3ac97,2023-10-30T04:22:46.792Z,a58c1845-34a1-4825-83b4-5ccd02f485aa
4085,117643,1012576801.02,866598517.46,145978283.56,14719378347.81,2707675673.33,11847086226.25,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1320795879.25,8c602da4cf82ed6fa567e42ebbde347b62a3cfb2,2023-10-30T05:22:57.890Z,2e4b38af-469e-4cdc-8d75-114b67a8d422
5390,,,,,,,,,,0,8c5292feb8a5b839fb3fe9e09d4e6120adb628ad,2023-03-18T13:22:12.883Z,6231b5b5-cac0-4556-ace0-89224071a0ce
5040,,,,,1715018.69,51662.53,,2023-10-30T00:00:00.000Z,,0,f13171491a3322b7850b6b43854efd0af94054b6,2023-10-30T04:22:46.792Z,86cfde21-bbf6-454f-83b5-7c62adce33a1
5041,,,,,5721365.01,201109.1,,2023-10-30T00:00:00.000Z,,0,cc2128a83c1bf33b5927422f53b0cf4777989725,2023-10-30T04:22:46.792Z,0a430bcc-4125-4db3-bf4f-eb93f9e0cc7f
5042,,,,,908893.49,7922.24,,2023-10-30T00:00:00.000Z,,0,3fa53f46888aa595dfc46958eee7a3bf129d0701,2023-10-30T04:22:46.792Z,4e3ccf98-5222-4b1a-9b8d-ee42ad002778
5043,,,,,174850.88,23842.91,,2023-10-30T00:00:00.000Z,,0,7c933696f1119d569e876cd6749ce7b76e15690c,2023-10-30T04:22:46.792Z,05d99e00-ef34-4743-9358-86052b1b0e9a
5044,,,,,1077214.49,36947.91,,2023-10-30T00:00:00.000Z,,0,63650407878cda7c81a7b06c4ac4ce0cc0874489,2023-10-30T04:22:46.792Z,33c68ea4-bea8-4cc4-b4d2-0e5b3d4a91dc
4086,61336,421687505.7,364811334.83,56876170.87,2116195429.76,730349533.35,1321106809.84,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,307796978.62,6a3e3b8aa678f7a7ed4d1262e8f7bbcd9e100640,2023-10-30T05:22:57.890Z,11d0ded6-edb9-4e64-821b-8b4ccf10a6d4
4087,2970,15411911.44,14281595.2,1130316.24,60282360.07,38685451.77,19456570.3,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,9402903.16,227148a3f49ca171237b4deb2e82a6c68d597588,2023-10-30T05:22:57.890Z,63e9e55b-e949-4a52-a800-5db1d14e1ee6
4089,105,421340.81,378748.8,42592.01,8734303.07,4789849.95,3621726.12,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1213946.54,b2cf438511010db0b94f6a936eecb8d4b4e7ae14,2023-10-30T05:22:57.890Z,8e358de5-ee0b-41dd-997b-7c274763b2db
5399,,,,,,,,,,0,141cd17ef9f2d89f9cc75aa26e70244475a8050c,2023-03-18T13:22:12.883Z,7eebcdad-ca39-472a-807b-b7c942ef9833
5400,,,,,,,,,,0,2a311aeb0e057536ae21c5585f381c4dc2c390b0,2023-03-18T13:22:12.883Z,53e97295-24e1-46d6-beeb-edec15721a44
5045,,,,,875256.85,157759.78,,2023-10-30T00:00:00.000Z,,0,bd54693037c1cbd5bc10ce881aff5019a35e71d2,2023-10-30T04:22:46.792Z,bba8f907-91f8-471d-a308-6ad1bb19afbf
5402,,,,,,,,,,0,ec57ab7bb131cd2a60259f03bea1e457a83dae46,2023-03-18T13:22:12.883Z,ea9737fb-e888-42a4-9c2b-14dd67f2c423
5403,,,,,,,,,,0,cf03dd9fe8f997f8f4c564e6fd7460d892447390,2023-03-18T13:22:12.883Z,c44023a1-7814-41ea-b56f-45f36dad6767
5046,,,,,7528839.33,3244.84,,2023-10-30T00:00:00.000Z,,0,128962c2a216eca4cebf0824c3e3904133575b88,2023-10-30T04:22:46.792Z,56a5efac-2140-4f91-a6e0-40f537d76085
5405,,,,,,,,,,0,e99313bcc7a0dec4af556afd590aac060fc53401,2023-03-18T13:22:12.883Z,a8db4766-55ed-479f-afd2-d04a914e3529
5406,,,,,,,,,,0,0800edfbf10c4d7a6821756d0d2834b548bac80e,2023-03-18T13:22:12.883Z,999d7554-4e73-451d-9d0a-b1ef622ec772
4091,732,2592961.32,2168049.22,424912.1,30749448.69,21862022.2,8497041.39,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,4312949.96,3ae31f79126d3de012fabc7b5815f6e4888a809a,2023-10-30T05:22:57.890Z,40b968b9-3eda-4080-a93b-898ea59b041e
4101,771,3399662.3,2464696.46,934965.84,4461112.39,2817723.86,1493370.53,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,812102,d006a4387d7e5aa72b3238a492fbc663b512e610,2023-10-30T05:22:57.890Z,8cf366ca-0b96-4f1d-a892-b34b4fcae7f7
